RECEIVER,SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
5e89115a-ea5b-4178-afbf-72413b17feb9,1310,98:4F:EE:0D:0E:C6,2020-06-23 13:00:51.244124,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2402,98:4F:EE:0D:0E:C6,2020-06-23 13:00:51.247124,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-48
3bc2afc8-d924-472a-b617-8430d43f8aa3,2140,98:4F:EE:0D:11:4C,2020-06-23 13:00:51.250124,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-59
fdf89eab-93b1-4655-882c-540ec651a1c8,1267,98:4F:EE:0D:04:A4,2020-06-23 13:00:51.252138,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-45
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2374,98:4F:EE:0D:11:4C,2020-06-23 13:00:51.255137,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,3584,98:4F:EE:0D:11:53,2020-06-23 13:00:51.257137,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-66
89b6d740-b228-47d7-af3d-19ba4e499957,2395,98:4F:EE:0D:04:8E,2020-06-23 13:00:52.028204,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
5e89115a-ea5b-4178-afbf-72413b17feb9,1311,98:4F:EE:0D:04:8E,2020-06-23 13:00:52.031204,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2403,98:4F:EE:0D:04:A4,2020-06-23 13:00:52.034205,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-67
3bc2afc8-d924-472a-b617-8430d43f8aa3,2141,98:4F:EE:0D:0F:34,2020-06-23 13:00:52.036222,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-46
fdf89eab-93b1-4655-882c-540ec651a1c8,1268,98:4F:EE:0D:11:4C,2020-06-23 13:00:52.039218,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2375,98:4F:EE:0D:11:53,2020-06-23 13:00:52.042205,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
d8020ffa-6fb9-4478-97ed-61537a947f58,3585,98:4F:EE:0D:0F:34,2020-06-23 13:00:52.044205,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-46
89b6d740-b228-47d7-af3d-19ba4e499957,2396,98:4F:EE:0D:11:4C,2020-06-23 13:00:52.139098,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-46
5e89115a-ea5b-4178-afbf-72413b17feb9,1312,98:4F:EE:0D:11:53,2020-06-23 13:00:52.142081,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-51
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2404,98:4F:EE:0D:0F:34,2020-06-23 13:00:52.144080,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-48
3bc2afc8-d924-472a-b617-8430d43f8aa3,2142,98:4F:EE:0D:11:4C,2020-06-23 13:00:52.147081,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-54
fdf89eab-93b1-4655-882c-540ec651a1c8,1269,98:4F:EE:0D:04:8E,2020-06-23 13:00:52.149082,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2376,98:4F:EE:0D:04:A4,2020-06-23 13:00:52.152081,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,3586,98:4F:EE:0D:0E:C6,2020-06-23 13:00:52.154081,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-46
89b6d740-b228-47d7-af3d-19ba4e499957,2397,98:4F:EE:0D:0E:C6,2020-06-23 13:00:52.217848,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-46
5e89115a-ea5b-4178-afbf-72413b17feb9,1313,98:4F:EE:0D:0E:C6,2020-06-23 13:00:52.220859,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2405,98:4F:EE:0D:0E:38,2020-06-23 13:00:52.222864,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-71
3bc2afc8-d924-472a-b617-8430d43f8aa3,2143,98:4F:EE:0D:04:A4,2020-06-23 13:00:52.224847,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-47
fdf89eab-93b1-4655-882c-540ec651a1c8,1270,98:4F:EE:0D:04:A4,2020-06-23 13:00:52.227861,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-48
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2377,98:4F:EE:0D:11:53,2020-06-23 13:00:52.229861,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-52
d8020ffa-6fb9-4478-97ed-61537a947f58,3587,98:4F:EE:0D:0E:38,2020-06-23 13:00:52.231864,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-46
89b6d740-b228-47d7-af3d-19ba4e499957,2398,98:4F:EE:0D:11:4C,2020-06-23 13:00:52.758875,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-45
5e89115a-ea5b-4178-afbf-72413b17feb9,1314,98:4F:EE:0D:11:53,2020-06-23 13:00:52.760874,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2406,98:4F:EE:0D:04:8E,2020-06-23 13:00:52.763875,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-51
3bc2afc8-d924-472a-b617-8430d43f8aa3,2144,98:4F:EE:0D:04:8E,2020-06-23 13:00:52.765875,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-45
fdf89eab-93b1-4655-882c-540ec651a1c8,1271,98:4F:EE:0D:11:53,2020-06-23 13:00:52.768875,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-46
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2378,98:4F:EE:0D:04:A4,2020-06-23 13:00:52.770875,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,3588,98:4F:EE:0D:11:4C,2020-06-23 13:00:52.773876,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,2399,98:4F:EE:0D:04:8E,2020-06-23 13:00:52.798896,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-51
5e89115a-ea5b-4178-afbf-72413b17feb9,1315,98:4F:EE:0D:04:A4,2020-06-23 13:00:52.800892,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-44
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2407,98:4F:EE:0D:0F:34,2020-06-23 13:00:52.802896,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-48
3bc2afc8-d924-472a-b617-8430d43f8aa3,2145,98:4F:EE:0D:04:A4,2020-06-23 13:00:52.805895,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-47
fdf89eab-93b1-4655-882c-540ec651a1c8,1272,98:4F:EE:0D:0F:34,2020-06-23 13:00:52.807878,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2379,98:4F:EE:0D:0E:C6,2020-06-23 13:00:52.809880,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,3589,98:4F:EE:0D:04:8E,2020-06-23 13:00:52.811879,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,2400,98:4F:EE:0D:0E:38,2020-06-23 13:00:52.998421,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-46
5e89115a-ea5b-4178-afbf-72413b17feb9,1316,98:4F:EE:0D:0F:34,2020-06-23 13:00:53.001420,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-48
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2408,98:4F:EE:0D:0E:38,2020-06-23 13:00:53.004421,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-60
3bc2afc8-d924-472a-b617-8430d43f8aa3,2146,98:4F:EE:0D:11:4C,2020-06-23 13:00:53.006421,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-53
fdf89eab-93b1-4655-882c-540ec651a1c8,1273,98:4F:EE:0D:11:4C,2020-06-23 13:00:53.009421,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2380,98:4F:EE:0D:04:A4,2020-06-23 13:00:53.011421,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,3590,98:4F:EE:0D:11:53,2020-06-23 13:00:53.014422,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-58
89b6d740-b228-47d7-af3d-19ba4e499957,2401,98:4F:EE:0D:04:8E,2020-06-23 13:00:53.418396,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
5e89115a-ea5b-4178-afbf-72413b17feb9,1317,98:4F:EE:0D:11:53,2020-06-23 13:00:53.421395,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-58
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2409,98:4F:EE:0D:11:4C,2020-06-23 13:00:53.424396,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-50
3bc2afc8-d924-472a-b617-8430d43f8aa3,2147,98:4F:EE:0D:11:4C,2020-06-23 13:00:53.426395,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-57
fdf89eab-93b1-4655-882c-540ec651a1c8,1274,98:4F:EE:0D:0E:38,2020-06-23 13:00:53.429395,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-56
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2381,98:4F:EE:0D:0F:34,2020-06-23 13:00:53.432395,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-52
d8020ffa-6fb9-4478-97ed-61537a947f58,3591,98:4F:EE:0D:0F:34,2020-06-23 13:00:53.435395,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-48
89b6d740-b228-47d7-af3d-19ba4e499957,2402,98:4F:EE:0D:0E:C6,2020-06-23 13:00:53.768334,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
5e89115a-ea5b-4178-afbf-72413b17feb9,1318,98:4F:EE:0D:0F:34,2020-06-23 13:00:53.770334,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-48
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2410,98:4F:EE:0D:0E:C6,2020-06-23 13:00:53.773337,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
3bc2afc8-d924-472a-b617-8430d43f8aa3,2148,98:4F:EE:0D:11:53,2020-06-23 13:00:53.775348,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-59
fdf89eab-93b1-4655-882c-540ec651a1c8,1275,98:4F:EE:0D:04:8E,2020-06-23 13:00:53.778340,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2382,98:4F:EE:0D:11:4C,2020-06-23 13:00:53.780337,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,3592,98:4F:EE:0D:0E:38,2020-06-23 13:00:53.783347,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-47
89b6d740-b228-47d7-af3d-19ba4e499957,2403,98:4F:EE:0D:0E:38,2020-06-23 13:00:53.785336,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-47
5e89115a-ea5b-4178-afbf-72413b17feb9,1319,98:4F:EE:0D:11:53,2020-06-23 13:00:53.788335,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-52
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2411,98:4F:EE:0D:04:8E,2020-06-23 13:00:53.790336,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-52
3bc2afc8-d924-472a-b617-8430d43f8aa3,2149,98:4F:EE:0D:04:A4,2020-06-23 13:00:53.792336,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-46
fdf89eab-93b1-4655-882c-540ec651a1c8,1276,98:4F:EE:0D:04:A4,2020-06-23 13:00:53.795336,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-46
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2383,98:4F:EE:0D:11:53,2020-06-23 13:00:53.797336,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-48
d8020ffa-6fb9-4478-97ed-61537a947f58,3593,98:4F:EE:0D:04:8E,2020-06-23 13:00:53.799337,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,2404,98:4F:EE:0D:0E:38,2020-06-23 13:00:54.078361,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-47
5e89115a-ea5b-4178-afbf-72413b17feb9,1320,98:4F:EE:0D:0E:C6,2020-06-23 13:00:54.080360,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2412,98:4F:EE:0D:04:A4,2020-06-23 13:00:54.083360,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-51
3bc2afc8-d924-472a-b617-8430d43f8aa3,2150,98:4F:EE:0D:11:4C,2020-06-23 13:00:54.086360,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-53
fdf89eab-93b1-4655-882c-540ec651a1c8,1277,98:4F:EE:0D:11:4C,2020-06-23 13:00:54.089360,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2384,98:4F:EE:0D:11:53,2020-06-23 13:00:54.092360,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
d8020ffa-6fb9-4478-97ed-61537a947f58,3594,98:4F:EE:0D:11:4C,2020-06-23 13:00:54.095361,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,2405,98:4F:EE:0D:0E:C6,2020-06-23 13:00:54.097360,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
5e89115a-ea5b-4178-afbf-72413b17feb9,1321,98:4F:EE:0D:11:53,2020-06-23 13:00:54.100361,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-58
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2413,98:4F:EE:0D:0F:34,2020-06-23 13:00:54.102361,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-48
3bc2afc8-d924-472a-b617-8430d43f8aa3,2151,98:4F:EE:0D:11:53,2020-06-23 13:00:54.105361,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-74
fdf89eab-93b1-4655-882c-540ec651a1c8,1278,98:4F:EE:0D:04:8E,2020-06-23 13:00:54.107362,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2385,98:4F:EE:0D:04:A4,2020-06-23 13:00:54.110362,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,3595,98:4F:EE:0D:0E:38,2020-06-23 13:00:54.112362,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-48
89b6d740-b228-47d7-af3d-19ba4e499957,2406,98:4F:EE:0D:04:8E,2020-06-23 13:00:54.197982,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
5e89115a-ea5b-4178-afbf-72413b17feb9,1322,98:4F:EE:0D:0F:34,2020-06-23 13:00:54.199996,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-45
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2414,98:4F:EE:0D:0F:34,2020-06-23 13:00:54.201983,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-48
3bc2afc8-d924-472a-b617-8430d43f8aa3,2152,98:4F:EE:0D:04:A4,2020-06-23 13:00:54.203997,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-47
fdf89eab-93b1-4655-882c-540ec651a1c8,1279,98:4F:EE:0D:11:53,2020-06-23 13:00:54.205997,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-46
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2386,98:4F:EE:0D:11:53,2020-06-23 13:00:54.207982,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-48
d8020ffa-6fb9-4478-97ed-61537a947f58,3596,98:4F:EE:0D:04:8E,2020-06-23 13:00:54.209999,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,2407,98:4F:EE:0D:04:8E,2020-06-23 13:00:54.498108,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-53
5e89115a-ea5b-4178-afbf-72413b17feb9,1323,98:4F:EE:0D:0E:C6,2020-06-23 13:00:54.501113,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2415,98:4F:EE:0D:11:4C,2020-06-23 13:00:54.503112,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-50
3bc2afc8-d924-472a-b617-8430d43f8aa3,2153,98:4F:EE:0D:0F:34,2020-06-23 13:00:54.505114,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-45
fdf89eab-93b1-4655-882c-540ec651a1c8,1280,98:4F:EE:0D:0F:34,2020-06-23 13:00:54.507116,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2387,98:4F:EE:0D:0F:34,2020-06-23 13:00:54.509116,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-50
d8020ffa-6fb9-4478-97ed-61537a947f58,3597,98:4F:EE:0D:0E:C6,2020-06-23 13:00:54.511113,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,2408,98:4F:EE:0D:0E:C6,2020-06-23 13:00:54.558117,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
5e89115a-ea5b-4178-afbf-72413b17feb9,1324,98:4F:EE:0D:0E:38,2020-06-23 13:00:54.561121,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-61
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2416,98:4F:EE:0D:0E:C6,2020-06-23 13:00:54.564122,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-48
3bc2afc8-d924-472a-b617-8430d43f8aa3,2154,98:4F:EE:0D:11:4C,2020-06-23 13:00:54.566122,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-60
fdf89eab-93b1-4655-882c-540ec651a1c8,1281,98:4F:EE:0D:11:4C,2020-06-23 13:00:54.569124,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2388,98:4F:EE:0D:11:4C,2020-06-23 13:00:54.572118,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,3598,98:4F:EE:0D:11:4C,2020-06-23 13:00:54.574107,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,2409,98:4F:EE:0D:0E:38,2020-06-23 13:00:54.847029,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-46
5e89115a-ea5b-4178-afbf-72413b17feb9,1325,98:4F:EE:0D:11:53,2020-06-23 13:00:54.850013,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-59
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2417,98:4F:EE:0D:0F:34,2020-06-23 13:00:54.852012,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-48
3bc2afc8-d924-472a-b617-8430d43f8aa3,2155,98:4F:EE:0D:11:53,2020-06-23 13:00:54.855013,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-60
fdf89eab-93b1-4655-882c-540ec651a1c8,1282,98:4F:EE:0D:04:A4,2020-06-23 13:00:54.858014,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-46
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2389,98:4F:EE:0D:04:A4,2020-06-23 13:00:54.861013,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,3599,98:4F:EE:0D:0E:38,2020-06-23 13:00:54.864013,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-48
89b6d740-b228-47d7-af3d-19ba4e499957,2410,98:4F:EE:0D:0E:C6,2020-06-23 13:00:54.866014,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
5e89115a-ea5b-4178-afbf-72413b17feb9,1326,98:4F:EE:0D:04:A4,2020-06-23 13:00:54.869014,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-44
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2418,98:4F:EE:0D:0E:C6,2020-06-23 13:00:54.871014,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
3bc2afc8-d924-472a-b617-8430d43f8aa3,2156,98:4F:EE:0D:04:A4,2020-06-23 13:00:54.874014,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-46
fdf89eab-93b1-4655-882c-540ec651a1c8,1283,98:4F:EE:0D:0F:34,2020-06-23 13:00:54.876014,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2390,98:4F:EE:0D:11:4C,2020-06-23 13:00:54.879015,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,3600,98:4F:EE:0D:04:8E,2020-06-23 13:00:54.881015,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,2411,98:4F:EE:0D:04:8E,2020-06-23 13:00:54.977944,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-53
5e89115a-ea5b-4178-afbf-72413b17feb9,1327,98:4F:EE:0D:04:8E,2020-06-23 13:00:54.980936,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2419,98:4F:EE:0D:0E:38,2020-06-23 13:00:54.982936,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-60
3bc2afc8-d924-472a-b617-8430d43f8aa3,2157,98:4F:EE:0D:0F:34,2020-06-23 13:00:54.986956,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-46
fdf89eab-93b1-4655-882c-540ec651a1c8,1284,98:4F:EE:0D:0F:34,2020-06-23 13:00:54.988958,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2391,98:4F:EE:0D:0F:34,2020-06-23 13:00:54.990936,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-52
d8020ffa-6fb9-4478-97ed-61537a947f58,3601,98:4F:EE:0D:11:4C,2020-06-23 13:00:54.992948,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,2412,98:4F:EE:0D:0E:C6,2020-06-23 13:00:55.327886,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
5e89115a-ea5b-4178-afbf-72413b17feb9,1328,98:4F:EE:0D:0E:C6,2020-06-23 13:00:55.330888,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2420,98:4F:EE:0D:0F:34,2020-06-23 13:00:55.332890,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-48
3bc2afc8-d924-472a-b617-8430d43f8aa3,2158,98:4F:EE:0D:11:4C,2020-06-23 13:00:55.335874,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-53
fdf89eab-93b1-4655-882c-540ec651a1c8,1285,98:4F:EE:0D:04:8E,2020-06-23 13:00:55.338873,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2392,98:4F:EE:0D:04:A4,2020-06-23 13:00:55.341874,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,3602,98:4F:EE:0D:11:53,2020-06-23 13:00:55.343875,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-68
89b6d740-b228-47d7-af3d-19ba4e499957,2413,98:4F:EE:0D:11:4C,2020-06-23 13:00:55.388388,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-45
5e89115a-ea5b-4178-afbf-72413b17feb9,1329,98:4F:EE:0D:0E:38,2020-06-23 13:00:55.391375,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-55
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2421,98:4F:EE:0D:0E:C6,2020-06-23 13:00:55.393375,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-50
3bc2afc8-d924-472a-b617-8430d43f8aa3,2159,98:4F:EE:0D:11:53,2020-06-23 13:00:55.396375,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-71
fdf89eab-93b1-4655-882c-540ec651a1c8,1286,98:4F:EE:0D:04:A4,2020-06-23 13:00:55.399375,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-47
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,2393,98:4F:EE:0D:11:4C,2020-06-23 13:00:55.401376,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,3603,98:4F:EE:0D:0F:34,2020-06-23 13:00:55.404376,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-46
89b6d740-b228-47d7-af3d-19ba4e499957,2414,98:4F:EE:0D:04:8E,2020-06-23 13:00:55.757636,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-51
5e89115a-ea5b-4178-afbf-72413b17feb9,1330,98:4F:EE:0D:11:53,2020-06-23 13:00:55.760625,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-51
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,2422,98:4F:EE:0D:11:4C,2020-06-23 13:00:55.762625,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-57
